CustomerID,City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Revenue_Per_Month,Tenure_Group,Charge_Group,Cluster,Customer Segment
8731-WBBMB,San Diego,Female,No,Yes,No,26,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.9,2078.55,No,0,55,3350,,76.98333333333333,2-4 Years,High,2,At Risk Customers
1448-CYWKC,Coronado,Female,No,Yes,Yes,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),105.2,6225.4,No,0,59,4605,,105.51525423728812,4-6 Years,Very High,0,Champions
7901-IIDQV,San Diego,Male,No,No,No,24,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),54.6,1242.25,No,0,51,3398,,49.69,1-2 Years,Medium,2,At Risk Customers
2690-DVRVK,San Diego,Male,No,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.55,99.45,No,0,54,3629,,16.575,0-1 Year,Low,2,At Risk Customers
1270-XKUCC,San Diego,Female,No,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,599.25,No,0,38,5045,,19.330645161290324,2-4 Years,Low,3,Low Value Customers
0334-ZFJSR,San Diego,Female,No,Yes,No,55,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),66.05,3462.1,No,0,68,5501,,61.823214285714286,4-6 Years,Medium,0,Champions
5583-EJXRD,San Diego,Male,No,Yes,Yes,44,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),54.05,2375.2,No,0,68,4896,,52.78222222222222,2-4 Years,Medium,3,Low Value Customers
4565-EVZMJ,San Diego,Female,No,No,No,47,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,58.9,2813.05,No,0,40,5774,,58.60520833333334,2-4 Years,Medium,3,Low Value Customers
3327-YBAKM,San Diego,Female,No,Yes,No,64,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,96.9,6314.35,No,0,55,5369,,97.14384615384616,4-6 Years,Very High,0,Champions
9441-QHEVC,San Diego,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.1,19.1,No,0,30,2091,,9.55,0-1 Year,Low,2,At Risk Customers
6705-LNMDD,San Diego,Male,No,No,No,20,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.0,1003.05,No,0,46,5741,,47.76428571428571,1-2 Years,Medium,1,Loyal Customers
2580-ASVVY,San Ysidro,Female,No,Yes,No,37,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,45.4,1593.1,No,0,33,4051,,41.92368421052631,2-4 Years,Medium,3,Low Value Customers
3370-GQEAL,Indio,Male,No,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,85.45,2509.95,No,0,21,3409,,80.96612903225805,2-4 Years,High,2,At Risk Customers
5032-USPKF,Indio,Female,No,No,No,38,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),84.1,3187.65,No,0,78,2604,,81.73461538461538,2-4 Years,High,2,At Risk Customers
4254-QPEDE,Banning,Female,No,Yes,No,52,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),66.25,3330.1,No,0,23,4275,,62.83207547169811,4-6 Years,Medium,3,Low Value Customers
6283-GITPX,Beaumont,Male,No,No,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),76.9,5522.7,No,0,26,4633,,76.70416666666667,4-6 Years,High,0,Champions
0771-CHWSK,Brawley,Male,No,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),74.6,4798.4,No,0,78,4838,,71.61791044776119,4-6 Years,High,0,Champions
9788-HNGUT,Cabazon,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.95,8594.4,No,0,78,5949,,117.73150684931508,4-6 Years,Very High,0,Champions
9495-REDIY,Calexico,Male,No,No,Yes,25,No,No phone service,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),40.65,970.55,No,0,29,5079,,37.32884615384615,2-4 Years,Medium,1,Loyal Customers
5375-XLDOF,Calipatria,Male,No,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.35,7665.8,No,0,51,6082,,109.51142857142855,4-6 Years,Very High,0,Champions
1172-VIYBP,Cathedral City,Male,No,Yes,Yes,53,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),69.7,3686.05,No,0,22,4975,,68.2601851851852,4-6 Years,Medium,0,Champions
6559-PDZLR,Desert Center,Male,No,No,No,26,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.65,2537.0,No,0,62,4191,,93.96296296296296,2-4 Years,Very High,2,At Risk Customers
8992-OBVDG,Desert Hot Springs,Male,No,No,No,21,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,61.65,1393.6,No,0,63,2926,,63.345454545454544,1-2 Years,Medium,2,At Risk Customers
4273-MBHYA,Desert Hot Springs,Female,No,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.35,89.35,No,0,38,2432,,44.675,0-1 Year,High,2,At Risk Customers
4724-WXVWF,Earp,Male,No,No,No,48,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,95.4,4445.3,No,0,33,4334,,90.7204081632653,2-4 Years,Very High,0,Champions
5701-GUXDC,El Centro,Female,No,Yes,No,26,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),35.4,978.6,No,0,29,2519,,36.24444444444445,2-4 Years,Low,2,At Risk Customers
1460-UZPRJ,Heber,Male,No,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,1258.15,No,0,72,5971,,20.62540983606557,4-6 Years,Low,3,Low Value Customers
6082-GLJIX,Holtville,Male,No,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.25,331.35,No,0,22,4769,,17.439473684210526,1-2 Years,Low,1,Loyal Customers
2495-TTHBQ,La Quinta,Female,No,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.4,84.75,No,0,24,5602,,16.95,0-1 Year,Low,1,Loyal Customers
0485-ZBSLN,Mecca,Male,No,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.75,1715.1,No,0,39,6263,,25.986363636363635,4-6 Years,Low,3,Low Value Customers
3810-PJUHR,Morongo Valley,Male,No,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.35,1715.15,No,0,69,6059,,24.157042253521126,4-6 Years,Low,3,Low Value Customers
0847-HGRML,North Palm Springs,Male,No,No,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.0,1250.1,No,0,37,4402,,19.84285714285714,4-6 Years,Low,3,Low Value Customers
8232-CTLKO,Ocotillo,Female,No,Yes,Yes,66,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,59.75,3996.8,No,0,80,5979,,59.65373134328358,4-6 Years,Medium,0,Champions
9227-YBAXE,Palm Desert,Female,No,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),82.5,5215.1,No,0,26,5314,,79.01666666666667,4-6 Years,High,0,Champions
9860-LISIZ,Palm Springs,Female,No,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,673.2,No,0,68,2864,,19.234285714285715,2-4 Years,Low,2,At Risk Customers
0112-QAWRZ,Palo Verde,Male,No,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.8,1442.2,No,0,66,5560,,84.83529411764707,1-2 Years,Very High,1,Loyal Customers
2786-GCDPI,Pioneertown,Female,Yes,No,No,50,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.95,5222.35,No,0,39,5570,,102.39901960784314,4-6 Years,Very High,0,Champions
4043-MKDTV,Rancho Mirage,Male,No,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,105.25,7291.75,No,0,31,6319,,101.27430555555556,4-6 Years,Very High,0,Champions
9229-RQABD,Salton City,Male,No,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.75,424.5,No,0,70,3076,,22.34210526315789,1-2 Years,Low,2,At Risk Customers
8313-KTIHG,Thousand Palms,Male,No,No,No,4,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,61.3,249.4,No,0,58,5281,,49.88,0-1 Year,Medium,1,Loyal Customers
5320-BRKGK,Twentynine Palms,Female,No,Yes,Yes,58,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,75.8,4415.75,No,0,62,4292,,74.84322033898304,4-6 Years,High,0,Champions
6284-KMNUF,Twentynine Palms,Female,No,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,98.0,5270.6,No,0,25,4615,,92.46666666666668,4-6 Years,Very High,0,Champions
6229-UOLQL,White Water,Male,No,Yes,Yes,56,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,52.0,2884.9,No,0,55,5845,,50.61228070175439,4-6 Years,Medium,3,Low Value Customers
3137-LUPIX,Yucca Valley,Female,No,No,No,4,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,64.4,253.0,No,0,61,3334,,50.6,0-1 Year,Medium,2,At Risk Customers
6143-JQKEA,Adelanto,Male,No,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.8,436.2,No,0,80,5586,,39.654545454545456,0-1 Year,Medium,1,Loyal Customers
8676-OOQEJ,Amboy,Male,No,No,No,4,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.5,118.4,No,0,29,3030,,23.68,0-1 Year,Low,2,At Risk Customers
9701-CDXHR,Apple Valley,Female,No,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.15,3649.6,No,0,55,5187,,70.18461538461538,4-6 Years,Medium,0,Champions
8124-NZVGJ,Baker,Female,No,No,No,6,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,49.25,255.6,No,0,52,2979,,36.51428571428571,0-1 Year,Medium,2,At Risk Customers
2162-FRZAA,Fort Irwin,Male,No,Yes,Yes,63,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),39.35,2395.05,No,0,24,5374,,37.42265625,4-6 Years,Medium,3,Low Value Customers
5118-MUEYH,Grand Terrace,Female,No,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.1,5083.55,No,0,42,3109,,103.74591836734696,2-4 Years,Very High,0,Champions
5627-TVBPP,Big Bear Lake,Female,No,No,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.1,644.5,No,0,72,3726,,17.90277777777778,2-4 Years,Low,3,Low Value Customers
3936-QQFLL,Calimesa,Male,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,39.3,No,0,67,4064,,13.1,0-1 Year,Low,1,Loyal Customers
2589-AYCRP,Cedar Glen,Female,No,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.75,989.05,No,0,71,4934,,19.39313725490196,4-6 Years,Low,3,Low Value Customers
4067-HLYQI,Colton,Female,No,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.4,2406.1,No,0,29,4860,,70.76764705882353,2-4 Years,High,1,Loyal Customers
5124-EOGYE,Crestline,Male,No,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,638.55,No,0,35,2598,,19.9546875,2-4 Years,Low,2,At Risk Customers
5057-RKGLH,Daggett,Female,No,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,191.1,No,0,70,5352,,19.11,0-1 Year,Low,1,Loyal Customers
0292-WEGCH,Death Valley,Female,No,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.2,4524.05,No,0,45,6275,,82.25545454545455,4-6 Years,High,0,Champions
8910-ICHIU,Essex,Female,No,No,No,46,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),95.65,4664.2,No,0,54,4727,,99.23829787234042,2-4 Years,Very High,0,Champions
4097-YODCF,Fawnskin,Male,No,No,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,103.8,3470.8,No,0,78,5382,,99.16571428571427,2-4 Years,Very High,0,Champions
9715-WZCLW,Fontana,Male,No,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,97.2,6910.3,No,0,43,4603,,95.97638888888888,4-6 Years,Very High,0,Champions
9786-YWNHU,Fontana,Female,No,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,63.55,4014.2,No,0,48,5733,,62.721875,4-6 Years,Medium,0,Champions
6407-GSJNL,Fontana,Female,No,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.95,1288.0,No,0,77,5458,,24.76923076923077,4-6 Years,Low,3,Low Value Customers
4049-ZPALD,Forest Falls,Female,No,Yes,No,64,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),99.0,6375.8,No,0,68,5483,,98.08923076923077,4-6 Years,Very High,0,Champions
3733-UOCWF,Helendale,Male,Yes,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),85.55,5251.75,No,0,62,4845,,84.70564516129032,4-6 Years,High,0,Champions
6833-JMZYP,Hesperia,Female,No,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.0,1505.45,No,0,77,4521,,94.090625,1-2 Years,Very High,1,Loyal Customers
1310-QRITU,Hinkley,Female,No,No,No,18,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.3,913.3,No,0,65,5877,,48.06842105263158,1-2 Years,Medium,1,Loyal Customers
8961-QDZZJ,Lake Arrowhead,Female,No,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,95.0,5535.8,No,0,70,6245,,95.4448275862069,4-6 Years,Very High,0,Champions
9715-SBVSU,Loma Linda,Male,No,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),61.4,815.55,No,0,22,3186,,54.37,1-2 Years,Medium,2,At Risk Customers
8490-BXHEO,Lucerne Valley,Male,Yes,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55,1411.65,No,0,27,5137,,74.29736842105264,1-2 Years,High,1,Loyal Customers
7173-TETGO,Lytle Creek,Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),78.5,5602.25,No,0,69,6072,,76.7431506849315,4-6 Years,High,0,Champions
7929-SKFGK,Mentone,Male,No,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.3,8244.3,No,0,24,4280,,116.11690140845069,4-6 Years,Very High,0,Champions
2300-RQGOI,Needles,Female,No,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,741.5,No,0,62,2295,,19.012820512820515,2-4 Years,Low,2,At Risk Customers
3563-SVYLG,Nipton,Male,No,Yes,Yes,68,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),62.65,4375.8,No,0,59,5215,,63.41739130434783,4-6 Years,Medium,0,Champions
6435-VWCCY,Oro Grande,Male,Yes,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),92.7,5968.4,No,0,64,5205,,90.43030303030302,4-6 Years,Very High,0,Champions
4998-IKFSE,Phelan,Female,No,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.45,3096.9,No,0,32,3936,,99.9,2-4 Years,Very High,2,At Risk Customers
8630-QSGXK,Pinon Hills,Male,No,Yes,No,51,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.2,3901.25,No,0,59,4708,,75.02403846153847,4-6 Years,High,0,Champions
2455-USLMV,Redlands,Female,No,No,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.75,2613.4,No,0,35,3727,,81.66875,2-4 Years,High,2,At Risk Customers
9488-FVZCC,Rialto,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),79.5,5661.7,No,0,78,4390,,77.55753424657534,4-6 Years,High,0,Champions
5995-WWKKG,Running Springs,Female,No,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.8,695.05,No,0,31,5987,,18.29078947368421,2-4 Years,Low,3,Low Value Customers
7879-CGSFV,Sugarloaf,Male,No,No,No,55,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,100.9,5552.05,No,0,22,5101,,99.14375,4-6 Years,Very High,0,Champions
9921-EZKBY,Tecopa,Male,No,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.3,3275.15,No,0,38,3087,,96.3279411764706,2-4 Years,Very High,2,At Risk Customers
7432-FFVAR,Victorville,Female,No,Yes,Yes,46,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),90.95,4236.6,No,0,38,5187,,90.1404255319149,2-4 Years,Very High,0,Champions
7246-ZGQDF,Victorville,Female,No,No,Yes,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.5,54.5,No,0,54,4359,,27.25,0-1 Year,Medium,1,Loyal Customers
4456-RHSNB,San Bernardino,Female,No,Yes,Yes,19,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.6,962.9,No,0,27,5735,,48.145,1-2 Years,Medium,1,Loyal Customers
2481-SBOYW,San Bernardino,Female,No,No,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.0,1498.35,No,0,54,4673,,24.166935483870965,4-6 Years,Low,3,Low Value Customers
7109-MFBYV,San Bernardino,Male,No,No,No,26,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.45,1233.15,No,0,68,5451,,45.672222222222224,2-4 Years,Medium,1,Loyal Customers
1833-TCXKK,San Bernardino,Male,No,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.75,4882.8,No,0,27,3301,,106.14782608695651,2-4 Years,Very High,0,Champions
1832-PEUTS,San Bernardino,Male,No,Yes,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),89.1,5411.65,No,0,68,5995,,85.89920634920634,4-6 Years,High,0,Champions
8660-BUETV,Riverside,Female,No,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.75,148.05,No,0,20,3422,,37.0125,0-1 Year,Medium,2,At Risk Customers
0580-PIQHM,Riverside,Female,No,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),101.6,3930.55,No,0,52,3275,,93.58452380952382,2-4 Years,Very High,0,Champions
5696-CEIQJ,Riverside,Male,No,Yes,Yes,67,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),103.15,6895.5,No,0,40,4376,,101.40441176470588,4-6 Years,Very High,0,Champions
1696-HXOWK,Riverside,Female,No,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,95.65,6856.95,No,0,65,5856,,95.23541666666668,4-6 Years,Very High,0,Champions
3026-ATZYV,Riverside,Female,No,Yes,Yes,37,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),75.1,2658.8,No,0,64,4131,,69.96842105263158,2-4 Years,High,2,At Risk Customers
4012-YCFAI,Riverside,Male,No,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,61.35,3766.2,No,0,79,6174,,61.74098360655737,4-6 Years,Medium,0,Champions
9970-QBCDA,March Air Reserve Base,Female,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,129.55,No,0,74,5387,,18.50714285714286,0-1 Year,Low,1,Loyal Customers
9496-IVVRP,Lake Elsinore,Female,No,Yes,Yes,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),51.0,581.7,No,0,49,5777,,48.475,0-1 Year,Medium,1,Loyal Customers
2657-VPXTA,Anza,Female,No,Yes,Yes,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.85,929.45,No,0,54,4531,,84.49545454545455,0-1 Year,High,1,Loyal Customers
6551-VLJMV,Hemet,Male,No,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,679.0,No,0,29,2236,,19.4,2-4 Years,Low,2,At Risk Customers
1221-GHZEP,Hemet,Female,No,No,No,62,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,65.1,3846.75,No,0,47,5172,,61.05952380952381,4-6 Years,Medium,0,Champions
9289-LBQVU,Hemet,Male,No,Yes,No,64,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,70.15,4480.7,No,0,49,5037,,68.93384615384615,4-6 Years,Medium,0,Champions
3458-IDMFK,Idyllwild,Male,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.75,499.4,No,0,74,5161,,19.207692307692305,2-4 Years,Low,1,Loyal Customers
6933-FHBZC,Moreno Valley,Female,No,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,56.05,1553.2,No,0,46,3079,,57.525925925925925,2-4 Years,Medium,2,At Risk Customers
0221-NAUXK,Moreno Valley,Male,No,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.95,219.5,No,0,48,3044,,19.954545454545453,0-1 Year,Low,2,At Risk Customers
9770-KXGQU,Moreno Valley,Female,No,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,98.6,5311.85,No,0,20,4635,,98.3675925925926,4-6 Years,Very High,0,Champions
6538-POCHL,Mountain Center,Male,No,No,No,33,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),79.0,2576.8,No,0,21,4396,,75.78823529411765,2-4 Years,High,1,Loyal Customers
6726-NNFWD,Murrieta,Female,Yes,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),89.45,6435.25,No,0,72,6004,,89.37847222222223,4-6 Years,High,0,Champions
3002-WQZWT,Murrieta,Female,No,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.2,1993.25,No,0,55,3982,,66.44166666666666,2-4 Years,High,2,At Risk Customers
4277-UDIEF,Nuevo,Male,No,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.0,1923.85,No,0,50,3019,,76.954,1-2 Years,High,2,At Risk Customers
1208-NBVFH,Perris,Male,No,Yes,Yes,20,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.6,939.8,No,0,68,3235,,44.75238095238095,1-2 Years,Medium,2,At Risk Customers
4912-PIGUY,Perris,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.6,84.6,No,0,46,2196,,42.3,0-1 Year,High,2,At Risk Customers
2725-TTRIQ,Menifee,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.2,5986.55,No,0,69,5598,,82.00753424657535,4-6 Years,High,0,Champions
3374-TTZTK,Sun City,Male,No,Yes,No,52,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,106.3,5487.0,No,0,36,4969,,103.52830188679243,4-6 Years,Very High,0,Champions
8990-ZXLSU,Sun City,Female,No,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.05,651.5,No,0,50,5121,,65.15,0-1 Year,Medium,1,Loyal Customers
2275-RBYQS,Sun City,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.4,45.4,No,0,50,4916,,22.7,0-1 Year,Medium,1,Loyal Customers
